,Preddicion
4603,4.064592725239049
4604,3.7189900919487737
4605,6.326355432273461
4606,3.1819679152993174
4607,4.333663398025794
4608,2.320678723406952
4609,4.150152640190825
4610,2.410306698865183
4611,3.612037516591039
4612,5.016455115689049
4613,9.64184887309915
4614,4.937676249034362
4615,5.773182610673489
4616,3.011227320506932
4617,4.364100005237262
4618,6.146328696151624
4619,3.840108195196125
4620,5.175299907451343
4621,2.3996299348847128
4622,4.3720874696629926
4623,4.547224881610003
4624,2.8560892657989934
4625,12.991821366102439
4626,5.483832110188676
4627,6.220882969405503
4628,4.79596597342932
4629,12.276119730286641
4630,4.653106138642946
4631,3.3704302374729744
4632,3.0840746548794113
4633,1.9044379129619866
4634,6.1112739209070615
4635,3.9082086136804026
4636,6.439178985152342
4637,2.8477091794629104
4638,2.7952995199090207
4639,2.3913371257818303
4640,6.099814924469735
4641,3.406006008515371
4642,12.66335176955826
4643,47.479514011719985
4644,4.021152269682767
4645,5.949043426665202
4646,3.5594729679563377
4647,3.612339268058519
4648,11.618210195446414
4649,2.581825251960904
4650,1.8755080007269935
4651,5.255182892141385
4652,4.364369950295303
4653,2.2100230180393217
4654,4.802735428196949
4655,7.490331490569478
4656,4.835706763381449
4657,5.026700798540552
4658,3.108956590780834
4659,33.3948911427147
4660,2.535447947769174
4661,4.807750333815493
4662,4.414897754025837
4663,4.151987727027305
4664,3.1272045171661924
4665,7.881532628405214
4666,4.574768409461902
4667,26.31010652298594
4668,6.184888921600601
4669,6.109314215906561
4670,6.806178953126695
4671,1.493375919701542
4672,9.292995255414217
4673,15.718584605784748
4674,4.247604698247508
4675,18.21722050129365
4676,2.415368854167813
4677,3.396527229201899
4678,4.85271616232626
4679,7.131449881902379
4680,3.648648152102366
4681,4.9119425871156235
4682,3.611761365493104
4683,5.973561319606674
4684,3.363210257473007
4685,2.8139559597442396
4686,6.2851917150191525
4687,6.03804731659603
4688,49.52531258958624
4689,3.5256423213597055
4690,4.579600254978049
4691,2.528257230276589
4692,3.9684613813818777
4693,3.389191956403657
4694,3.4381635201642196
4695,5.103521848377267
4696,7.080689600284183
4697,1.9141486834357169
4698,3.1966912850879154
4699,3.670744173128079
4700,11.09807769579474
4701,4.191893397010413
4702,4.639394472497966
4703,3.3615058306600947
4704,4.970255781031317
4705,2.6993568067558895
4706,3.674694853250781
4707,4.856562632696892
4708,3.9246552336931595
4709,5.042818694975869
4710,3.052947430714079
4711,7.262423781407319
4712,1.9768339483945025
4713,9.10058052692975
4714,7.838367071709293
4715,2.881836450574921
4716,6.499296930830047
4717,3.527264037152113
4718,6.50355158073932
4719,12.676242833336197
4720,6.671692018958664
4721,4.099398143417634
4722,4.82260208373315
4723,3.4991149925669456
4724,5.641231850742125
4725,4.152357244723649
4726,4.512156172352146
4727,3.570906671760979
4728,10.885330306079597
4729,5.70440459063194
4730,2.4407307864110948
4731,4.047831037830603
4732,4.281593647139543
4733,4.024041669410493
4734,5.854310760015746
4735,2.4565767985205342
4736,11.88316031010426
4737,3.5248252360232657
4738,4.698635479352004
4739,4.570071548488024
4740,8.149754113334932
4741,3.331464731062111
4742,4.994282038337783
4743,6.435086570055283
4744,5.433373908901634
4745,3.6585304054065215
4746,5.540428308550451
4747,7.8568663395847835
4748,7.424728745694166
4749,33.873866519317495
4750,3.3398082662305013
4751,6.217232223351051
4752,2.846465606025637
4753,3.182596546499666
4754,6.8803037900354305
4755,3.6674373688460733
4756,3.532415371225219
4757,2.2863621134203846
4758,12.65058787507323
4759,24.867284904375552
4760,1.8038784363527895
4761,5.481540767828687
4762,5.477484953519811
4763,4.117750315498272
4764,5.665758071371416
4765,48.4353130472874
4766,3.122463694479542
4767,2.8289931102813153
4768,5.33791540433607
4769,3.8139192291616197
4770,3.4983002377506383
4771,3.133866990530408
4772,3.9506758028585365
4773,3.536252695905601
4774,5.9540021930191855
4775,4.343296689393661
4776,2.424281273838343
4777,3.118708792212031
4778,10.403624098018879
4779,6.387227753036626
4780,3.5969215000135515
4781,3.6633425263164687
4782,6.4220699526901
4783,2.944041827668129
4784,2.9165450096940395
4785,3.0987813428561193
4786,2.2680954130758604
4787,3.1204452608000723
4788,11.077324288491432
4789,1.919652420656055
4790,4.5842317415744915
4791,4.198363708376731
4792,3.262470567049128
4793,7.295097491352202
4794,7.472714249447337
4795,3.569784851578639
4796,2.21595670224783
4797,3.029133195715783
4798,2.0920378521291996
4799,9.600185235982424
4800,2.482515108794833
4801,66.36261129114212
4802,32.31592025602133
4803,6.360886476803202
4804,3.612877985722447
4805,5.658700502407202
4806,4.214202025878217
4807,2.548011922401736
4808,5.591155857693403
4809,2.718917997557389
4810,17.292972730886035
4811,3.0915590087273817
4812,32.18391922583902
4813,3.341162166919476
4814,1.885313828021074
4815,5.891294470565633
4816,5.965510341742283
4817,2.57650279608721
4818,4.6059551953168025
4819,7.818853223241078
4820,2.9414192807291935
4821,4.862426657925483
4822,7.5853209421115615
4823,5.279641322717278
4824,3.587839921424096
4825,4.744608865617703
4826,7.813605995550311
4827,3.5016861235607504
4828,36.23232489090107
4829,3.7368953667798266
4830,3.713480430500862
4831,2.9043096846343532
4832,15.401497213847094
4833,2.37595500559648
4834,15.956432307891333
4835,6.522076306021317
4836,2.278331084300552
4837,4.073699650695241
4838,6.495336287768051
4839,8.343714257370399
4840,8.34398106288921
4841,2.3325158652613496
4842,5.93632977307078
4843,4.181983807267208
4844,2.721101423003147
4845,5.237806858912159
4846,3.807935752949126
4847,2.315838088681108
4848,3.096629287908163
4849,7.9416387026081505
4850,6.540289182185168
4851,7.104172202885666
4852,4.328720237481384
4853,7.950982146083316
4854,2.9019938763703497
4855,4.8494527222078405
4856,3.3916502616998336
4857,3.0766051080335854
4858,6.495529937564074
4859,9.530277627940466
4860,2.312468083795628
4861,3.5105518999553516
4862,5.028857796841206
4863,5.205153674116695
4864,2.709372450029699
4865,3.413516023840563
4866,4.054853722492567
4867,5.206272067642781
4868,3.520781859280338
4869,4.283322450611695
4870,3.9155217882564965
4871,3.802628631038303
4872,2.6944203983720945
4873,4.189501466279908
4874,4.877029697941878
4875,2.4157809480439862
4876,5.955499852889641
4877,6.066488486939969
4878,5.518805247599433
4879,2.5121747177726217
4880,5.974793072388961
4881,3.972987904256194
4882,4.606398027242469
4883,5.042126231430083
4884,7.7637737506999525
4885,3.465835970288162
4886,1.6075126462555929
4887,6.3470817923909095
4888,2.6801766846278765
4889,4.993298821658654
4890,9.267931738181955
4891,2.237404712062922
4892,6.091532144780908
4893,4.312897499126923
4894,3.7945636335641053
4895,3.0970934629124924
4896,11.35353979671943
4897,3.941808674089388
4898,8.006226698836054
4899,4.384327854302087
4900,5.608415433540474
4901,3.2969406841187316
4902,6.261137294620468
4903,4.439820725707078
4904,14.915129590297916
4905,2.4885704133114883
4906,4.4855502971263075
4907,8.849035917900197
4908,15.809747622559485
4909,6.267177556304006
4910,3.4752265644652924
4911,4.0395012347657495
4912,5.879698887059005
4913,3.9571096079053483
4914,3.248201006509677
4915,8.545527807700779
4916,3.2605817505276065
4917,7.970740207944889
4918,2.2084251442097464
4919,5.130106361805517
4920,4.11441255920346
4921,5.125750899449716
4922,11.216555757339345
4923,7.4844411481180675
4924,6.1644682654489245
4925,6.674768118139916
4926,2.460047484500887
4927,2.8639107971575593
4928,3.8642261188327867
4929,8.124518487759104
4930,8.497189536583708
4931,9.001989582880233
4932,6.852531966129389
4933,3.314224392552574
4934,12.760188315423228
4935,3.702944143830676
4936,5.557066595193506
4937,7.189267084223642
4938,7.692972697876634
4939,4.433987315055094
4940,9.908863684030424
4941,5.712476563426462
4942,3.168213722687357
4943,2.8446420371394634
4944,3.3819092388603593
4945,2.016915264347852
4946,5.966313100903285
4947,3.9147277401234195
4948,30.831781892621535
4949,2.7083780179669983
4950,4.979176095332023
4951,9.266752436257251
4952,2.682777592818457
4953,3.395144493520312
4954,5.147461966623995
4955,8.278577691363742
4956,12.286010677048079
4957,6.238901616540726
4958,3.563904023527419
4959,4.764546423590953
4960,2.7235129034770056
4961,6.651309520486503
4962,4.935800078903383
4963,7.164678150417789
4964,2.189867881954558
4965,5.091010064779076
4966,3.877847358302825
4967,13.41316385409806
4968,3.3761827685117964
4969,6.054512450956215
4970,1.6969714195472667
4971,4.323970794691741
4972,5.340808400959387
4973,3.279064230617723
4974,3.198024767925645
4975,4.260099057051541
4976,4.444406824050788
4977,2.9547135934645876
4978,5.879818561699048
4979,3.5046178909386265
4980,9.94055689897411
4981,20.14182529815064
4982,7.7919656448166155
4983,2.8822199168030576
4984,3.8062402530755968
4985,6.197148098309283
4986,3.3777120202778956
4987,1.090386214156565
4988,3.067070407415759
4989,7.572774577465314
4990,3.813689854556751
4991,2.552771219997087
4992,13.145943004392466
4993,6.040307470222933
4994,11.964459028397734
4995,2.3929954804053537
4996,5.274685653490036
4997,4.0920911781985945
4998,4.41001389469737
4999,8.011164039853329
5000,3.88191349622576
5001,15.101552566218984
5002,6.2078975634377205
5003,3.306285056537182
5004,4.105488726051536
5005,22.087097551279633
5006,2.2543242272456814
5007,6.901047022452845
5008,4.64317900307986
5009,9.922041843146221
5010,4.9032750462517205
5011,4.812036705696388
5012,9.233224969330692
5013,4.907095878887774
5014,5.22446716248543
5015,7.4699301152831925
5016,3.9289039892038735
5017,2.9211212278932575
5018,6.092152301971145
5019,3.623407502230708
5020,4.594751790033946
5021,5.225696190075158
5022,3.0982908613613187
5023,2.2980203039640115
5024,4.771241746921222
5025,5.4736651617187775
5026,2.5950738676536886
5027,5.546296010188408
5028,6.077500477510302
5029,7.348522010822213
5030,6.139000235913748
5031,15.808200130852185
5032,3.0193501166759216
5033,3.269649776436128
5034,6.168122027684685
5035,5.7480142533525775
5036,3.4919679157095516
5037,3.1641617492079437
5038,3.1151005716970452
5039,2.269380323102128
5040,3.2205272697939424
5041,11.455467864329318
5042,6.739273537432883
5043,2.8171749467471985
5044,3.532578793857991
5045,3.805007495110705
5046,3.4597618511535755
5047,5.043967059260198
5048,2.8508961570548106
5049,6.115002239471865
5050,4.357236452645965
5051,7.363405002872128
5052,10.59532256057282
5053,0.4093396224440031
5054,7.1463682448419785
5055,3.414838558013421
5056,1.8454609255782177
5057,3.503252441412884
5058,3.2105374486950273
5059,3.108257070985335
5060,3.007465476528755
5061,3.741207591491424
5062,27.444640080481648
5063,4.300831173954226
5064,4.105279228922511
5065,5.419850940189982
5066,3.651361001611906
5067,4.085546189663629
5068,4.8370364483543815
5069,3.9222931707441324
5070,13.624281395364559
5071,3.0583761531090525
5072,5.562491988554518
5073,5.814680604041909
5074,4.937032418325898
5075,9.362567503373677
5076,19.692721283603227
5077,3.6235107595816283
5078,2.6773945691276033
5079,10.60417639068763
5080,5.526073548634047
5081,3.101015215853402
5082,2.670265854349563
5083,5.838149563038975
5084,3.0080951857495855
5085,4.240557143395744
5086,2.5392683278211114
5087,11.956186940704438
5088,7.821999527468368
5089,7.013920463535774
5090,3.838603603693362
5091,5.866388127602622
5092,3.5424212963667294
5093,2.651354366179426
5094,8.145626558937062
5095,4.276875214213288
5096,3.5121891672273087
5097,3.512254212077295
5098,4.757986896893237
5099,3.6382422261935723
5100,3.376048911635907
5101,5.033388013240662
5102,4.626753031548784
5103,5.379088127158036
5104,4.1018014110972185
5105,7.113352489809007
5106,4.909103582481111
5107,3.555027984144198
5108,2.6192409189771206
5109,2.3302049928698034
5110,6.194919104726782
5111,3.577978782840866
5112,6.3591134360355355
5113,3.8676183445781467
5114,4.250916880720946
5115,4.2950989672294595
5116,3.865733860272007
5117,4.944060145192452
5118,2.7795110290225935
5119,5.8652949379627906
5120,2.5779485472717987
5121,4.515200910100222
5122,3.6481243728742427
5123,11.470870558547022
5124,33.52219107940384
5125,2.232419970590641
5126,2.6730767567572524
5127,2.8786565199093026
5128,3.9702157552150767
5129,4.141811955630343
5130,2.0827689444739725
5131,3.053547561688367
5132,3.304085081687127
5133,4.902402345660219
5134,2.338976337689629
5135,7.301778809029081
5136,4.84718348908056
5137,61.061194900082356
5138,3.2477669708758548
5139,3.0920808045102612
5140,8.01518966541149
5141,41.795469460187704
5142,5.808553651023056
5143,19.622608104327064
5144,2.3764230643505355
5145,6.70282198159501
5146,14.21307932688148
5147,2.7415692419520603
5148,31.208498519891172
5149,3.35960966021913
5150,14.751006991919553
5151,6.05276204652885
5152,6.004807268606134
5153,5.374658418172867
5154,4.865035703976023
5155,10.301622800978617
5156,3.275740604447286
5157,3.9602764283827607
5158,4.181383994699033
5159,6.009379078218867
5160,2.5733347093519363
5161,7.822350526185305
5162,2.63256069467553
5163,6.1533847822588985
5164,2.830909047033675
5165,4.963943376843015
5166,3.756728737206231
5167,5.003660947630664
5168,2.6221854623404672
5169,2.8486201195535585
5170,3.353550460232065
5171,23.321951146533532
5172,4.582779686391922
5173,12.992231290198294
5174,4.2135236281732045
5175,5.4609408688829575
5176,2.7715191327847712
5177,3.187988559172352
5178,3.6998314275650843
5179,3.2814679123979156
5180,16.372784645816424
5181,4.631541152714462
5182,4.697077275712207
5183,12.694159831127177
5184,2.52301200457501
5185,4.776368489062794
5186,5.4470849183287555
5187,3.6132843452619223
5188,4.5805357781103195
5189,7.272784652226699
5190,3.3867601082332524
5191,7.8240426105919525
5192,2.626887701688223
5193,5.851368934447873
5194,3.23953718920876
5195,5.302161160787535
5196,5.179682607968023
5197,3.4082085402661857
5198,5.742460091049253
5199,4.339867880327659
5200,3.7036966609206585
5201,49.13236475716498
5202,3.6494317775322473
5203,4.483767846271207
5204,11.459042814515556
5205,11.140917707345395
5206,2.8661704708457627
5207,7.0336551843046475
5208,3.859680831825134
5209,3.06993014751791
5210,3.3141242587329973
5211,3.3120872290449785
5212,3.3895587706052943
5213,8.582632773565674
5214,4.6688104971805
5215,6.370083650197385
5216,5.8325079354951
5217,4.852168501081637
5218,2.8515228006790334
5219,5.538311888043372
5220,4.120383866895096
5221,2.5337578079766008
5222,7.657578164267031
5223,5.332968748714533
5224,4.339161917603739
5225,6.274390183846478
5226,4.054834840537869
5227,12.305555357870226
5228,4.8720440445604
5229,4.08753003984949
5230,4.336464056581076
5231,4.815908168893155
5232,6.632137618660117
5233,8.602338140956252
5234,19.66027497895386
5235,3.192656575577094
5236,4.207162044887423
5237,4.646702924278611
5238,6.837645068059494
5239,30.855952906999576
5240,3.27963770397517
5241,5.222854904721609
5242,5.938988071074336
5243,7.017983561952926
5244,15.524288983655616
5245,5.379736475124809
5246,4.542079242867784
5247,3.050584350193996
5248,2.2948753727025153
5249,3.782679525770825
5250,6.586138962327569
5251,5.132886627592626
5252,4.186599837626719
5253,4.293807238131374
5254,2.4588362780813977
5255,5.506073339237776
5256,2.0669161974712695
5257,5.0659425970004515
5258,3.598318429757633
5259,5.862116689330172
5260,15.500770531022798
5261,6.735139681434852
5262,3.0340198980316293
5263,3.231187904908605
5264,2.6237493831569383
5265,36.06073798062265
5266,8.911056509248693
5267,5.764572590514076
5268,3.720868768219206
5269,3.9962180152074778
5270,7.824598975369538
5271,3.10997966177354
5272,7.048383766285767
5273,5.275432623306803
5274,2.9483275764382633
5275,3.327660061286852
5276,3.1347917120837074
5277,7.936770899222433
5278,3.5422623202713135
5279,3.495316069916086
5280,3.368694127480688
5281,2.5965099764874733
5282,5.945255740392646
5283,2.837008944864138
5284,4.616513863350493
5285,1.9102064833800139
5286,4.311824872221994
5287,4.423028873137416
5288,12.504032848272471
5289,3.3444314641284096
5290,3.627247863929658
5291,3.518840656838994
5292,5.43058444716333
5293,4.593362950097353
5294,4.138109667556824
5295,3.45265028055261
5296,3.8424180072711698
5297,5.3281397379333795
5298,2.7813158190339644
5299,7.946225561904917
5300,4.661265158638238
5301,3.311377681460473
5302,8.581781316672195
5303,7.1017624476967836
5304,5.23199210449541
5305,5.518217126994754
5306,3.6791423264372316
5307,3.9218700083603526
5308,5.280931486337103
5309,3.184669655551639
5310,0.8763156802986054
5311,3.582658913593283
5312,2.402479960770563
5313,4.990704967286155
5314,5.729841318582414
5315,4.115163965406482
5316,6.2649971040281205
5317,12.468013461289427
5318,1.7828510077733561
5319,2.742473019578175
5320,8.019544723246659
5321,1.7936685147086244
5322,3.5719034650853043
5323,3.4042351126358765
5324,6.930035011945446
5325,2.7591574388396207
5326,3.9226235988143996
5327,7.797378585849742
5328,4.549493390564829
5329,6.0817258505085245
5330,6.998593695810941
5331,2.1606852676575476
5332,8.586724771747752
5333,11.960526178207942
5334,3.109160864544254
5335,8.67744052781721
5336,3.1751133021647835
5337,4.421121055912322
5338,7.212163959586192
5339,7.8103433292597355
5340,2.6263695054722342
5341,11.552429094499448
5342,2.7936602939323327
5343,3.208329785286228
5344,4.418916323702286
5345,5.58165711325185
5346,60.696577069444444
5347,8.95923722175018
5348,10.334189080304224
5349,5.412418511258292
5350,3.440928286788515
5351,4.292974337586683
5352,3.8884044288984896
5353,2.849322611177426
5354,5.7258890662282695
5355,3.715549852850544
5356,7.453601820085554
5357,3.447131320737129
5358,8.739940953419472
5359,3.033841566644477
5360,8.903639644773094
5361,4.686495732513707
5362,5.272632284785018
5363,4.323636034430695
5364,2.557048457933119
5365,5.55148217218083
5366,10.605312631258794
5367,2.471648802333787
5368,7.365701453728601
5369,2.3690094112894515
5370,4.034812806291125
5371,6.468155035151762
5372,3.587257913504346
5373,4.391966776361656
5374,3.0377615815807735
5375,4.091781078967287
5376,8.349251261045572
5377,2.8560425744695515
5378,57.71559244737473
5379,3.047338874198398
5380,4.998163084112882
5381,9.4324582466696
5382,2.4392690415782603
5383,6.595318126899928
5384,61.078885742185676
5385,4.230156445494882
5386,6.4677837582727715
5387,3.249286810132224
5388,4.086793774003465
5389,3.522369059170064
5390,3.5185869596713975
5391,2.930972938293424
5392,3.1788598911755237
5393,4.864856440527181
5394,4.093576768930852
5395,7.122439126789461
5396,8.478156832059765
5397,3.2112627295205938
5398,5.480511016035937
5399,6.845297373803911
5400,2.811657635891068
5401,5.386627833204385
5402,4.772463260438736
5403,5.014148213575141
5404,45.549606679840366
5405,9.468512621989715
5406,5.67111502595467
5407,2.9610278574932254
5408,4.252161043399593
5409,4.216020697904935
5410,4.973732289719744
5411,2.9119529055244797
5412,4.160826480165687
5413,1.7750591238959945
5414,8.391752517418483
5415,5.151329478912569
5416,6.006275016678044
5417,3.0774943568170645
5418,5.092594890185266
5419,8.218945532188812
5420,11.117998211296841
5421,9.966548972224922
5422,5.010877107744567
5423,3.432022756350575
5424,7.2136101308074
5425,4.883477121794921
5426,3.768761625900579
5427,13.750459573178059
5428,2.534639816624919
5429,2.574759203882305
5430,3.537610883897951
5431,1.8378599006375937
5432,6.133286852177745
5433,8.932193635932336
5434,3.757452534429971
5435,4.38573106733237
5436,3.4090456161601885
5437,4.677381860996934
5438,2.7070834093932046
5439,3.4503845552550487
5440,7.58402290325467
5441,3.8288194384302026
5442,18.254411568472996
5443,5.834759522321745
5444,2.527480259482795
5445,4.414335514232331
5446,3.8555898543801046
5447,4.356310255932983
5448,8.841702014773428
5449,7.150439644432614
5450,5.0929774372187735
5451,2.6476902108116382
5452,5.9477223884022585
5453,7.338618586140392
5454,6.6264470126621955
5455,3.5907667855530345
5456,10.68107844496637
5457,4.353725431550487
5458,13.62501889795005
5459,5.6447834057230395
5460,7.018641296796691
5461,3.5165712001705387
5462,2.434071875673748
5463,7.231744814946817
5464,5.335293425338305
5465,3.2371136182548863
5466,4.058885709741467
5467,6.539218785364788
5468,3.4713370132470054
5469,14.021687153711543
5470,3.4063015468849445
5471,5.501574382470324
5472,2.9821765271403873
5473,2.4366016352763076
5474,3.006612978810379
5475,2.483498468780647
5476,5.288849792445263
5477,7.530084600563626
5478,4.252488480441434
5479,4.996724483082027
5480,5.7728217369710535
5481,7.289445381459586
5482,3.677630514513157
5483,7.496067837879913
5484,8.693620744871144
5485,3.444132153589277
5486,10.553432068550935
5487,4.615041341596665
5488,2.9903270755379463
5489,6.0393983251317245
5490,3.8202931692325137
5491,2.893203488750606
5492,5.210114106446377
5493,2.0073013713859
5494,5.947604174623773
5495,5.265489740446055
5496,6.725113499001649
5497,3.8943186776156535
5498,4.876616239240883
5499,14.629966150654411
5500,5.029303998606856
5501,2.9651202375787395
5502,4.034628870253877
5503,4.064754229021913
5504,10.096002782492164
5505,9.458239872183059
5506,5.090052110153394
5507,2.852581123737389
5508,3.821564123009228
5509,8.584880784603403
5510,2.1783404018487715
5511,1.9258447287460783
5512,2.6011994367779945
5513,3.213091150756
5514,6.072111046371663
5515,5.495704819313762
5516,5.557800372019521
5517,3.956091345554941
5518,5.3911946795526475
5519,8.489830413412019
5520,4.011348139766195
5521,4.00604416891413
5522,4.210412772035439
5523,5.341608665660578
5524,6.544962283007797
5525,15.114178301223468
5526,5.52569534791083
5527,6.654572042924025
5528,3.791730146877489
5529,5.342668846634487
5530,3.941942548587204
5531,20.353733540006424
5532,3.336160778110293
5533,3.8380308417048967
5534,12.067808820362417
5535,8.607100157770326
5536,2.843392082867962
5537,7.575012142516867
5538,1.9732544019382932
5539,4.555964292980437
5540,4.738971535777877
5541,3.103407560463096
5542,5.615485654472366
5543,3.8967395762646815
5544,2.9120211076239126
5545,4.641790572763661
5546,4.021813298666176
5547,7.215551534187192
5548,6.008378455006003
5549,5.277851239830946
5550,3.1604733542633614
5551,8.520056457150519
5552,2.9223932505104395
5553,5.900514909167024
5554,2.8184398306330385
5555,4.932529670458738
5556,9.458529654845414
5557,3.826175101996271
5558,3.147478001484955
5559,7.710861744368964
5560,3.828758457080447
5561,10.79072775116627
5562,5.237540753639751
5563,2.5668315395721137
5564,7.070023290914001
5565,4.770389732579737
5566,3.47887203460081
5567,7.641437560182531
5568,3.2537930590412527
5569,4.393509033152141
5570,4.546548119891577
5571,6.062793922548067
5572,16.783209616612613
5573,6.857352794188383
5574,5.396644267724347
5575,6.004100166213981
5576,2.932355491903376
5577,12.64136950114276
5578,6.016673007989478
5579,5.852475535367892
5580,3.4087936910808088
5581,4.745615488302798
5582,5.5578917171822475
5583,4.173767740926915
5584,3.011524116852626
5585,15.179604474476314
5586,3.7290043092623195
5587,4.47705039837288
5588,3.068851649183655
5589,3.45633525530757
5590,3.8125044140927384
5591,2.2772990468422254
5592,5.638967039859793
5593,3.7850117229012357
5594,3.309370258987525
5595,7.424965380827835
5596,18.307191885222416
5597,4.611637488686232
5598,7.000204946723917
5599,6.181211755820254
5600,3.7125989125950225
5601,3.2243721555104177
5602,4.859196833237905
5603,4.374889074779251
5604,3.5673594354820004
5605,5.491447907334811
5606,5.503184330779222
5607,5.914947290134567
5608,3.503316416968472
5609,31.786137234569274
5610,4.2348682490022105
5611,6.405262884139971
5612,11.210411363089566
5613,6.178973707179919
5614,6.775393147560477
5615,38.09539163909789
5616,6.050136566089684
5617,7.874547581690308
5618,7.21070593222219
5619,6.6202656407515565
5620,3.2219411579679615
5621,3.2956985879009144
5622,3.6640739447027775
5623,8.892714305085539
5624,4.580013249552899
5625,14.107866011901535
5626,3.3468383347053106
5627,3.964450376504998
5628,3.7618652482767843
5629,2.84291725240967
5630,5.847262423125434
5631,1.2250921374840216
5632,4.617600031060621
5633,4.087791890292261
5634,2.1141600207053184
5635,4.654117929503786
5636,3.5371667774143027
5637,8.080066422703936
5638,5.49716084948977
5639,2.9908680688546454
5640,3.641394205185118
5641,3.2115051449932945
5642,5.094196156200994
5643,3.2624018143292286
5644,24.458990865096077
5645,22.49925180795931
5646,2.250663736412184
5647,6.5671386232230144
5648,3.2326287682996284
5649,2.42450253510927
5650,8.41567399447961
5651,3.2776348743020964
5652,6.168394915734815
5653,3.9778982541321737
5654,3.8168916620559568
5655,4.579939580429071
5656,3.459325238197665
5657,2.457043321809471
5658,8.133545666131159
5659,3.1640608753154567
5660,4.696361124449632
5661,2.1525301370094887
5662,1.6356240133275302
5663,5.813858943928331
5664,4.165539917053935
5665,3.1311784153825766
5666,5.869630550688049
5667,3.402502574840603
5668,18.94676106329362
5669,3.9902493131080563
5670,16.89186127671433
5671,3.500143098802911
5672,4.567345579257851
5673,2.5345561849274123
5674,5.48400723021877
5675,30.48451625221432
5676,4.205209759751122
5677,2.0790628332623404
5678,3.2122114945209015
5679,2.119094668124241
5680,8.74307335630498
5681,34.47433764713495
5682,3.7299424647805566
5683,3.5550719292011452
5684,3.8114568588507325
5685,2.5235817743107454
5686,3.3063392739356017
5687,4.909667195549764
5688,3.414470378209991
5689,4.6522740933193365
5690,6.0194908980397415
5691,4.221867482425077
5692,6.965846184268841
5693,5.471851232745703
5694,3.7161659333644863
5695,2.4232128792810084
5696,10.025953499077321
5697,3.415172913260882
5698,6.274366039698924
5699,3.492017368916132
5700,2.9584383478266574
5701,2.3392110312033836
5702,3.8268378164156003
5703,3.195210287614123
5704,3.6341794547502735
5705,2.7487606497185713
5706,5.101889070251027
5707,2.3472175063210683
5708,5.258189768151843
5709,3.68544768587215
5710,4.615078764050433
5711,3.4976456938578107
5712,4.8178201447357205
5713,6.405315872341257
5714,4.214980534900389
5715,3.3868984738350347
5716,3.492692701685706
5717,6.28186107813338
5718,2.7235011320644755
5719,6.366089870542135
5720,2.68974830747408
5721,5.5878223043432005
5722,3.637372999435663
5723,6.342905378742488
5724,1.6939385052462796
5725,3.2220397317301703
5726,5.449371171855072
5727,11.688668968281423
5728,4.717443812602748
5729,4.197738950112688
5730,6.064222891777073
5731,2.812897075169805
5732,3.00588784834619
5733,5.710989261763766
5734,3.5780254930180337
5735,3.9020405874870487
5736,3.2070162128814346
5737,4.122975240113753
5738,2.0369956393014155
5739,4.801553059146909
5740,12.490894884792153
5741,3.170946454040971
5742,4.021252615725621
5743,2.8986276518945875
5744,11.537463998965192
5745,12.755731338805942
5746,5.28022989795728
5747,4.0387176200983355
5748,42.222124107476304
5749,4.0701592559758
5750,4.299451301136313
5751,5.289469775048142
5752,4.1027248592549626
5753,3.6874200837989033
5754,14.675264627643063
5755,3.3697449828847814
5756,3.8144074113114748
5757,5.476908215240195
5758,3.999261717932878
5759,4.208788665633473
5760,2.2251674414588916
5761,3.42509991885776
5762,3.9835039779670964
5763,4.267245071660747
5764,22.29466871906545
5765,2.216945719853281
5766,4.0358727738889915
5767,5.920283351601315
5768,7.551906645089973
5769,4.115202949962896
5770,4.599415832290111
5771,4.976427787325446
5772,59.66312065975817
5773,4.53892728072912
5774,2.8503465301787747
5775,3.8081392974526374
5776,3.2352552096813856
5777,3.164606336891185
5778,6.038475722167002
5779,3.537688421348702
5780,9.62780195543131
5781,3.0959168185072024
5782,2.5471912239174026
5783,3.6114165704261563
5784,5.892666691760159
5785,8.439843509400891
5786,8.544259548049107
5787,3.4093272040430778
5788,6.011481887464225
5789,4.1225736446137295
5790,4.744378584782936
5791,5.091858759367243
5792,14.692748530448359
5793,2.8140291518998843
5794,3.9300994691290825
5795,6.352722503798688
5796,6.506506329102793
5797,3.876645565303183
5798,6.730281409838428
5799,5.343034842627066
5800,4.918689870819277
5801,4.550233824609216
5802,5.4647224071797265
5803,2.498547179917442
5804,3.6742978941159192
5805,7.299432269621022
5806,2.5737319831508874
5807,4.996572039832464
5808,1.8529907578703844
5809,4.3755787686678165
5810,3.12828450195261
5811,3.9423362737000245
5812,5.752219486105881
5813,3.116617887358683
5814,3.263071327452103
5815,2.8281113149919754
5816,2.943531448377903
5817,6.8931623004032225
5818,2.516332801797067
5819,3.300100531078872
5820,4.474944005200279
5821,4.145629968516574
5822,5.905020021899237
5823,2.376663066135837
5824,5.657334157665863
5825,4.930599228778639
5826,4.642144891792255
5827,19.652147576104504
5828,3.5505405468814457
5829,4.573665570377708
5830,10.61735719341942
5831,5.636960176228488
5832,4.050257299876856
5833,3.1190563478890088
5834,5.332225898533646
5835,9.115496773584896
5836,3.6559832846060543
5837,2.434626709549092
5838,4.603791303077375
5839,5.1253287933143925
5840,5.597441819710179
5841,6.054944322489975
